post_id,source_orientation,source,post_type,rating,share_count,viral
10153844965281680,mainstream,Politico,link,mostly true,12,0
10153844989821680,mainstream,Politico,link,no factual content,159,1
10153845003471680,mainstream,Politico,link,mostly true,8,0
10153845031091680,mainstream,Politico,link,mostly true,15,0
10153845031566680,mainstream,Politico,photo,mostly true,8,0
10153845035321680,mainstream,Politico,photo,mostly true,4,0
10153845038751680,mainstream,Politico,photo,mostly true,4,0
10153845069911680,mainstream,Politico,link,mostly true,32,0
10153845133901680,mainstream,Politico,link,mostly true,26,0
10153845204606680,mainstream,Politico,photo,mostly true,5,0
10153845233691680,mainstream,Politico,link,mostly true,219,1
10153845279441680,mainstream,Politico,link,mostly true,156,1
10153845320591680,mainstream,Politico,link,mostly true,6,0
10153845395961680,mainstream,Politico,link,mostly true,15,0
10153845447241680,mainstream,Politico,link,mostly true,6,0
10153845501746680,mainstream,Politico,link,mostly true,65,0
10153845515421680,mainstream,Politico,link,mostly true,26,0
10153845627766680,mainstream,Politico,link,mostly true,13,0
10153845750276680,mainstream,Politico,link,mostly true,11,0
10153845862231680,mainstream,Politico,link,mostly true,246,1
10153845881311680,mainstream,Politico,link,mostly true,137,1
10153845899766680,mainstream,Politico,link,mostly true,15,0
10153845915901680,mainstream,Politico,link,mostly true,8,0
10153845961966680,mainstream,Politico,link,mostly true,23,0
10153845997846680,mainstream,Politico,link,mostly true,82,0
10153846035016680,mainstream,Politico,link,mostly true,2,0
10153846051046680,mainstream,Politico,link,mostly true,12,0
10153846085581680,mainstream,Politico,link,mostly true,103,1
10153846136131680,mainstream,Politico,link,mostly true,1,0
10153846202846680,mainstream,Politico,link,mostly true,5,0
10153846270501680,mainstream,Politico,link,mostly true,16,0
10153846298466680,mainstream,Politico,link,mostly true,1,0
10153846330326680,mainstream,Politico,link,mostly true,1,0
10153846364036680,mainstream,Politico,link,mostly true,4,0
10153846398206680,mainstream,Politico,link,mostly true,607,1
10153846424261680,mainstream,Politico,video,mostly true,280,1
10153846436401680,mainstream,Politico,video,mostly true,16,0
10153846438271680,mainstream,Politico,link,mostly true,33,0
10153846458641680,mainstream,Politico,video,mostly true,87,0
10153846481181680,mainstream,Politico,link,mostly true,40,0
10153846515501680,mainstream,Politico,link,mostly true,3,0
10153846555881680,mainstream,Politico,link,mostly true,52,0
10153846574826680,mainstream,Politico,link,mostly true,522,1
10153846614656680,mainstream,Politico,link,mostly true,28,0
10153846652476680,mainstream,Politico,link,mostly true,46,0
10153846706141680,mainstream,Politico,link,mostly true,3,0
10153846731596680,mainstream,Politico,video,mostly true,219,1
10153846770616680,mainstream,Politico,link,mostly true,22,0
10153846788566680,mainstream,Politico,link,mostly true,23,0
10153846817696680,mainstream,Politico,link,mostly true,71,0
10153846836976680,mainstream,Politico,link,mostly true,26,0
10153846905681680,mainstream,Politico,link,mostly true,52,0
10153846938436680,mainstream,Politico,link,mostly true,76,0
10153846941491680,mainstream,Politico,link,mostly true,79,0
10153846966931680,mainstream,Politico,link,mostly true,13,0
10153846995896680,mainstream,Politico,link,mostly true,82,0
10153847031741680,mainstream,Politico,link,mostly true,300,1
10153847064376680,mainstream,Politico,link,mostly true,110,1
10153847091516680,mainstream,Politico,link,mostly true,71,0
10153847125901680,mainstream,Politico,link,mostly true,25,0
10153847163006680,mainstream,Politico,link,mostly true,10,0
10153847187836680,mainstream,Politico,link,mostly true,3,0
10153847223121680,mainstream,Politico,link,mostly true,4,0
10153847279056680,mainstream,Politico,link,mostly true,1,0
10153847320176680,mainstream,Politico,link,mostly true,27,0
10153847347491680,mainstream,Politico,link,mostly true,1163,1
10153847391361680,mainstream,Politico,link,mostly true,283,1
10153847441176680,mainstream,Politico,link,mostly true,33,0
10153847457141680,mainstream,Politico,link,mostly true,1,0
10153847470396680,mainstream,Politico,link,mostly true,9,0
10153847508461680,mainstream,Politico,link,mostly true,11,0
10153847524546680,mainstream,Politico,link,mostly true,108,1
10153847550156680,mainstream,Politico,link,mostly true,169,1
10153847588101680,mainstream,Politico,link,mostly true,31,0
10153847626546680,mainstream,Politico,link,mostly true,8,0
10153847645156680,mainstream,Politico,video,mostly true,7,0
10153847648616680,mainstream,Politico,video,mostly true,32,0
10153847662691680,mainstream,Politico,link,mostly true,423,1
10153847709491680,mainstream,Politico,video,mostly true,22,0
10153847717791680,mainstream,Politico,video,mostly true,7,0
10153847735766680,mainstream,Politico,link,mostly true,30,0
10153847778051680,mainstream,Politico,link,mostly true,6,0
10153847853196680,mainstream,Politico,link,mostly true,43,0
10153847908561680,mainstream,Politico,link,mostly true,1,0
10153847952481680,mainstream,Politico,link,mostly true,30,0
10153847958626680,mainstream,Politico,video,mostly true,133,1
10153847992896680,mainstream,Politico,link,mostly true,46,0
10153848028771680,mainstream,Politico,link,mostly true,1,0
10153848062441680,mainstream,Politico,link,mostly true,31,0
10153848092426680,mainstream,Politico,link,mostly true,18,0
10153848119186680,mainstream,Politico,link,mostly true,18,0
10153848155196680,mainstream,Politico,link,mostly true,7,0
10153848177041680,mainstream,Politico,link,mostly true,112,1
10153848197001680,mainstream,Politico,link,mostly true,162,1
10153848234916680,mainstream,Politico,link,mostly true,9,0
10153848270131680,mainstream,Politico,link,mostly true,74,0
10153848587656680,mainstream,Politico,link,mostly true,15,0
10153848618131680,mainstream,Politico,link,mostly true,2795,1
10153848652321680,mainstream,Politico,link,mostly true,11,0
10153848716736680,mainstream,Politico,link,mostly true,4,0
10153848739956680,mainstream,Politico,link,mostly true,80,0
10153848754321680,mainstream,Politico,link,mostly true,9,0
10153848797731680,mainstream,Politico,link,mostly true,12,0
10153848854081680,mainstream,Politico,link,mostly true,120,1
10153848902091680,mainstream,Politico,link,mostly true,325,1
10153848950481680,mainstream,Politico,link,mostly true,37,0
10153848960156680,mainstream,Politico,video,no factual content,15,0
10153849059696680,mainstream,Politico,link,mostly true,35,0
10153849098601680,mainstream,Politico,link,mostly true,26,0
10153849133896680,mainstream,Politico,link,mostly true,48,0
10153849170371680,mainstream,Politico,link,mostly true,2,0
10153849205376680,mainstream,Politico,link,mostly true,358,1
10153849242736680,mainstream,Politico,link,mostly true,105,1
10153849273966680,mainstream,Politico,link,mostly true,84,0
10153849332736680,mainstream,Politico,link,mostly true,24,0
10153849403391680,mainstream,Politico,link,mostly true,14,0
10153849481651680,mainstream,Politico,link,mostly true,26,0
10153849518081680,mainstream,Politico,link,mostly true,29,0
10153849562526680,mainstream,Politico,link,mostly true,19,0
10153849601511680,mainstream,Politico,link,mostly true,22,0
10153849650971680,mainstream,Politico,link,mostly true,4,0
10153849686251680,mainstream,Politico,link,mostly true,285,1
10153849741571680,mainstream,Politico,link,mostly true,6,0
10153849773271680,mainstream,Politico,link,mostly true,4,0
10153849803586680,mainstream,Politico,link,mostly true,294,1
10153849837396680,mainstream,Politico,link,mostly true,340,1
10153849865081680,mainstream,Politico,link,mostly true,67,0
10153849909631680,mainstream,Politico,link,mostly true,36,0
10153849954976680,mainstream,Politico,link,mostly true,7,0
10153849988486680,mainstream,Politico,link,mostly true,17,0
10153850022861680,mainstream,Politico,link,mostly true,15,0
10153850040286680,mainstream,Politico,link,mostly true,21,0
10153850053451680,mainstream,Politico,link,mostly true,32,0
10153850066671680,mainstream,Politico,link,mostly true,91,0
10153850080306680,mainstream,Politico,link,mostly true,17,0
10153850099196680,mainstream,Politico,link,mostly true,5,0
10153850142316680,mainstream,Politico,link,mostly true,77,0
10153850164546680,mainstream,Politico,link,mostly true,20,0
10153850194391680,mainstream,Politico,link,mostly true,1295,1
10153850227336680,mainstream,Politico,link,mostly true,7,0
10153850254316680,mainstream,Politico,link,mostly true,17,0
10153850311746680,mainstream,Politico,link,mostly true,154,1
10153850382801680,mainstream,Politico,link,mostly true,43,0
10153850440071680,mainstream,Politico,link,mostly true,3,0
10153850463816680,mainstream,Politico,link,mostly true,7,0
10153850489266680,mainstream,Politico,link,mostly true,18,0
10153850559206680,mainstream,Politico,link,mostly true,168,1
10153850595811680,mainstream,Politico,link,mostly true,352,1
10153850631691680,mainstream,Politico,link,mostly true,21,0
10153850663401680,mainstream,Politico,link,mostly true,30,0
10153850691616680,mainstream,Politico,link,mostly true,82,0
10153850716636680,mainstream,Politico,link,mostly true,143,1
10153850763701680,mainstream,Politico,link,mostly true,65,0
10153850782621680,mainstream,Politico,link,mostly true,202,1
10153850803756680,mainstream,Politico,link,mostly true,43,0
10153850823751680,mainstream,Politico,link,no factual content,61,0
10153850842831680,mainstream,Politico,link,mostly true,58,0
10153850866631680,mainstream,Politico,link,mostly true,137,1
10153851181391680,mainstream,Politico,link,mostly true,3,0
10153851195596680,mainstream,Politico,link,mostly true,26,0
10153851211476680,mainstream,Politico,link,mostly true,243,1
10153851238691680,mainstream,Politico,link,mostly true,38,0
10153851263791680,mainstream,Politico,link,mostly true,3,0
10153851288686680,mainstream,Politico,link,mostly true,268,1
10153851333666680,mainstream,Politico,link,mostly true,27,0
10153851373246680,mainstream,Politico,link,mostly true,28,0
10153851444211680,mainstream,Politico,link,mostly true,10,0
10153851502376680,mainstream,Politico,link,mostly true,652,1
10153851558591680,mainstream,Politico,link,mostly true,264,1
10153851611551680,mainstream,Politico,link,no factual content,5,0
10153851637031680,mainstream,Politico,link,mostly true,15,0
10153851665726680,mainstream,Politico,link,mostly true,59,0
10153851691046680,mainstream,Politico,link,mostly true,4,0
10153851714566680,mainstream,Politico,link,mostly true,167,1
10153851741766680,mainstream,Politico,link,mostly true,3,0
10153851769501680,mainstream,Politico,video,mostly true,14,0
10153851779346680,mainstream,Politico,link,mostly true,2,0
10153851830226680,mainstream,Politico,link,mostly true,79,0
10153851867521680,mainstream,Politico,link,mostly true,6,0
10153851939481680,mainstream,Politico,link,mostly true,37,0
10153851994871680,mainstream,Politico,link,mostly true,43,0
10153852052471680,mainstream,Politico,link,mostly true,228,1
10153852087691680,mainstream,Politico,link,mostly true,54,0
10153852143781680,mainstream,Politico,link,mostly true,64,0
10153852153391680,mainstream,Politico,link,mostly true,375,1
10153852231316680,mainstream,Politico,link,mostly true,25,0
10153852268026680,mainstream,Politico,link,mostly true,13,0
10153852298381680,mainstream,Politico,link,mostly true,4,0
10153852331841680,mainstream,Politico,link,mostly true,16,0
10153852358836680,mainstream,Politico,link,mostly true,200,1
10153852401756680,mainstream,Politico,link,mostly true,4,0
10153852438006680,mainstream,Politico,link,mostly true,342,1
10153852448896680,mainstream,Politico,link,mostly true,184,1
10153852478271680,mainstream,Politico,link,mostly true,362,1
10153852517876680,mainstream,Politico,link,mostly true,9,0
10153852532071680,mainstream,Politico,link,mostly true,193,1
10153852560601680,mainstream,Politico,link,mostly true,272,1
10153852595686680,mainstream,Politico,link,mostly true,53,0
10153852626836680,mainstream,Politico,link,mostly true,13,0
10153852680701680,mainstream,Politico,link,mostly true,46,0
10153852719596680,mainstream,Politico,link,mostly true,64,0
10153852762541680,mainstream,Politico,link,mostly true,2,0
10153852796981680,mainstream,Politico,link,mostly true,133,1
10153852828751680,mainstream,Politico,link,mostly true,314,1
10153852873576680,mainstream,Politico,link,mostly true,1523,1
10153852915751680,mainstream,Politico,link,mostly true,10,0
10153852969296680,mainstream,Politico,link,mostly true,64,0
10153853018636680,mainstream,Politico,link,mostly true,51,0
10153853060316680,mainstream,Politico,link,mostly true,27,0
10153853093431680,mainstream,Politico,link,mostly true,4,0
10153853130336680,mainstream,Politico,link,mostly true,41,0
10153853172041680,mainstream,Politico,link,mostly true,40,0
10153853200791680,mainstream,Politico,link,mostly true,108,1
10153853224566680,mainstream,Politico,link,mostly true,33,0
10153853252201680,mainstream,Politico,link,mostly true,35,0
10153853271431680,mainstream,Politico,link,mostly true,18,0
10153858905721680,mainstream,Politico,link,mostly true,25,0
10153858936641680,mainstream,Politico,link,mostly true,31,0
10153858968651680,mainstream,Politico,link,mostly true,9,0
10153858997181680,mainstream,Politico,link,mostly true,35,0
10153859022796680,mainstream,Politico,link,mostly true,458,1
10153859049051680,mainstream,Politico,link,mostly true,419,1
10153859084076680,mainstream,Politico,link,mostly true,34,0
10153859159961680,mainstream,Politico,link,mostly true,119,1
10153859289826680,mainstream,Politico,link,mostly true,270,1
10153859309321680,mainstream,Politico,link,mostly true,24,0
10153859362661680,mainstream,Politico,link,mostly true,92,0
10153859454701680,mainstream,Politico,link,mostly true,148,1
10153859478516680,mainstream,Politico,link,mostly true,17,0
10153859503661680,mainstream,Politico,link,mostly true,597,1
10153859529161680,mainstream,Politico,link,mostly true,3,0
10153859552511680,mainstream,Politico,link,mostly true,13,0
10153859593866680,mainstream,Politico,link,mostly true,24,0
10153859635511680,mainstream,Politico,link,mostly true,167,1
10153859655731680,mainstream,Politico,link,mostly true,450,1
10153859680776680,mainstream,Politico,link,mostly true,24,0
10153859704106680,mainstream,Politico,link,mostly true,84,0
10153859726306680,mainstream,Politico,link,mostly true,16,0
10153859749961680,mainstream,Politico,link,mostly true,65,0
10153859777431680,mainstream,Politico,link,mostly true,74,0
10153859818691680,mainstream,Politico,link,mostly true,23,0
10153859872071680,mainstream,Politico,link,mostly true,6,0
10153859901176680,mainstream,Politico,link,mostly true,27,0
10153859930246680,mainstream,Politico,link,mostly true,35,0
10153859966556680,mainstream,Politico,link,mostly true,13,0
10153860025456680,mainstream,Politico,link,mostly true,12233,1
10153860062136680,mainstream,Politico,link,mostly true,9,0
10153860101741680,mainstream,Politico,link,mostly true,8,0
10153860155341680,mainstream,Politico,link,mostly true,46,0
10153860198456680,mainstream,Politico,link,mostly true,36,0
10153860245701680,mainstream,Politico,link,mostly true,10,0
10153860289606680,mainstream,Politico,link,mostly true,14,0
10153860332881680,mainstream,Politico,link,mostly true,25,0
10153860375561680,mainstream,Politico,link,mostly true,18,0
10153860396816680,mainstream,Politico,link,mostly true,12,0
10153860484366680,mainstream,Politico,link,mostly true,49,0
10153860521826680,mainstream,Politico,link,mostly true,10,0
10153860538071680,mainstream,Politico,video,mostly true,3,0
10153860570401680,mainstream,Politico,link,mostly true,4,0
10153860575936680,mainstream,Politico,link,mostly true,40,0
10153860609821680,mainstream,Politico,video,mostly true,80,0
10153860612816680,mainstream,Politico,link,mostly true,32,0
10153860655326680,mainstream,Politico,link,mostly true,22,0
10153860728181680,mainstream,Politico,link,mostly true,2,0
10153860749246680,mainstream,Politico,photo,no factual content,36,0
10153860787616680,mainstream,Politico,link,mostly true,86,0
10153860817196680,mainstream,Politico,link,mostly true,238,1
10153860851616680,mainstream,Politico,link,mostly true,15,0
10153860885286680,mainstream,Politico,link,mostly true,23,0
10153860915206680,mainstream,Politico,link,mostly true,19,0
10153860948576680,mainstream,Politico,link,mostly true,10,0
10153861001506680,mainstream,Politico,link,mostly true,3,0
10153861035666680,mainstream,Politico,link,mostly true,11,0
10153861180571680,mainstream,Politico,link,mostly true,5,0
10153861185416680,mainstream,Politico,video,mostly true,37,0
10153861229896680,mainstream,Politico,link,mostly true,352,1
10153861259401680,mainstream,Politico,video,mostly true,61,0
10153861274306680,mainstream,Politico,link,mostly true,16,0
10153861332696680,mainstream,Politico,video,mostly true,55,0
10153861356091680,mainstream,Politico,video,mostly true,29,0
10153861363381680,mainstream,Politico,video,mostly true,40,0
10153861369491680,mainstream,Politico,link,mostly true,411,1
10153861370391680,mainstream,Politico,video,mostly true,13,0
10153861373101680,mainstream,Politico,video,mostly true,99,0
10153861377906680,mainstream,Politico,video,mostly true,14,0
10153861379986680,mainstream,Politico,video,mostly true,11,0
10153861386471680,mainstream,Politico,video,mostly true,8,0
10153861394591680,mainstream,Politico,link,mostly true,119,1
10153861397186680,mainstream,Politico,video,mostly true,46,0
10153861397561680,mainstream,Politico,video,mostly true,14,0
10153861406596680,mainstream,Politico,video,mostly true,161,1
10153861408771680,mainstream,Politico,video,mostly true,23,0
